Base de Datos de personas;;;;;
Fuente de Datos: Aleatorio;;;;;
Esto es Aleatorio de acuerdo a las reglas de protección de datos de las personas;;;;;
;;;;;
Id de la persona;Edad;Nombre;Latitud;Longitud;Distrito de procedencia
2190;19;Persona 2190;-12.08569609;-77.04647398;LINCE
2191;36;Persona 2191;-12.08498233;-77.05361012;JESUS MARIA
2192;43;Persona 2192;-12.07890585;-77.02760014;LA VICTORIA
2193;26;Persona 2193;-12.07193646;-77.04495909;JESUS MARIA
2194;21;Persona 2194;-12.06849176;-77.04419068;JESUS MARIA
2195;26;Persona 2195;-12.07177796;-77.02514096;LA VICTORIA
2196;8;Persona 2196;-12.0810846;-77.04788015;JESUS MARIA
2197;17;Persona 2197;-12.08081653;-77.066264;PUEBLO LIBRE
2198;22;Persona 2198;-12.06473658;-77.04037923;JESUS MARIA
2199;24;Persona 2199;-12.08746983;-77.05745611;JESUS MARIA
2200;50;Persona 2200;-12.06977752;-77.04595676;JESUS MARIA
2201;22;Persona 2201;-12.06943028;-77.04456433;JESUS MARIA
2202;17;Persona 2202;-12.06861148;-77.04507951;JESUS MARIA
2203;27;Persona 2203;-12.08669882;-77.02577395;LINCE
2204;14;Persona 2204;-12.09109316;-77.05483056;JESUS MARIA
2205;19;Persona 2205;-12.07263568;-77.04634128;JESUS MARIA
2206;28;Persona 2206;-12.06000177;-77.02198874;LA VICTORIA
2207;27;Persona 2207;-12.07070768;-77.04347332;JESUS MARIA
2208;23;Persona 2208;-12.0556504;-77.04712015;BREÑA
2209;40;Persona 2209;-12.07560938;-77.04673748;JESUS MARIA
2210;18;Persona 2210;-12.08297673;-77.0556851;JESUS MARIA
2211;20;Persona 2211;-12.07436424;-77.05018547;JESUS MARIA
2212;25;Persona 2212;-12.0784211;-77.05122608;JESUS MARIA
2213;11;Persona 2213;-12.08133349;-77.05469118;JESUS MARIA
2214;14;Persona 2214;-12.07842297;-77.04710687;JESUS MARIA
2215;29;Persona 2215;-12.06481314;-76.99927183;LA VICTORIA
2216;19;Persona 2216;-12.07910637;-77.04328873;JESUS MARIA
2217;17;Persona 2217;-12.08174192;-77.0459365;JESUS MARIA
2218;27;Persona 2218;-12.08176124;-77.02178673;LA VICTORIA
2219;42;Persona 2219;-12.08913748;-77.05266468;JESUS MARIA
2220;42;Persona 2220;-12.07819354;-77.04765137;JESUS MARIA
2221;20;Persona 2221;-12.08277811;-77.05851034;JESUS MARIA
2222;22;Persona 2222;-12.08000691;-77.02026917;LA VICTORIA
2223;26;Persona 2223;-12.07236327;-77.04373993;JESUS MARIA
2224;21;Persona 2224;-12.08217005;-77.0556724;JESUS MARIA
2225;25;Persona 2225;-12.07838652;-77.04275519;JESUS MARIA
2226;17;Persona 2226;-12.07971663;-77.04554949;JESUS MARIA
2227;4;Persona 2227;-12.08072579;-77.01387979;LA VICTORIA
2228;31;Persona 2228;-12.06533913;-77.04116155;JESUS MARIA
2229;19;Persona 2229;-12.07155237;-77.04888;JESUS MARIA
2230;37;Persona 2230;-12.05943057;-77.04403448;BREÑA
2231;23;Persona 2231;-12.0897203;-77.05546429;JESUS MARIA
2232;3;Persona 2232;-12.08145693;-77.06730686;PUEBLO LIBRE
2233;18;Persona 2233;-12.07504233;-77.04790605;JESUS MARIA
2234;11;Persona 2234;-12.07662031;-77.04770546;JESUS MARIA
2235;38;Persona 2235;-12.07825758;-77.04512292;JESUS MARIA
2236;38;Persona 2236;-12.07553494;-77.05207456;JESUS MARIA
2237;26;Persona 2237;-12.07167307;-77.04167389;JESUS MARIA
2238;13;Persona 2238;-12.08505653;-77.04016611;LINCE
2239;25;Persona 2239;-12.07102697;-77.04025711;LINCE
2240;41;Persona 2240;-12.09071323;-77.02464555;LINCE
2241;40;Persona 2241;-12.08195603;-77.04684824;JESUS MARIA
2242;42;Persona 2242;-12.08541146;-77.03290202;LINCE
2243;38;Persona 2243;-12.07239721;-77.05763034;PUEBLO LIBRE
2244;35;Persona 2244;-12.08330764;-77.04263256;LINCE
2245;15;Persona 2245;-12.07955782;-77.05597305;JESUS MARIA
2246;22;Persona 2246;-12.08271716;-77.04516163;JESUS MARIA
2247;35;Persona 2247;-12.07522587;-77.04382004;JESUS MARIA
2248;25;Persona 2248;-12.06344117;-77.01209844;LA VICTORIA
2249;23;Persona 2249;-12.07844775;-77.05127624;JESUS MARIA
2250;19;Persona 2250;-12.07834593;-77.0517002;JESUS MARIA
2251;24;Persona 2251;-12.07091479;-77.05700481;PUEBLO LIBRE
2252;29;Persona 2252;-12.0733938;-77.04713503;JESUS MARIA
2253;19;Persona 2253;-12.07019533;-77.02599797;LA VICTORIA
2254;19;Persona 2254;-12.08394814;-77.04990238;JESUS MARIA
2255;26;Persona 2255;-12.07747371;-77.0593339;PUEBLO LIBRE
2256;41;Persona 2256;-12.07843047;-77.05639615;JESUS MARIA
2257;16;Persona 2257;-12.05988886;-77.04224556;BREÑA
2258;16;Persona 2258;-12.08521799;-77.05976758;JESUS MARIA
2259;18;Persona 2259;-12.06404959;-77.0217107;LA VICTORIA
2260;56;Persona 2260;-12.07138128;-77.07148729;PUEBLO LIBRE
2261;11;Persona 2261;-12.07477068;-77.0207227;LA VICTORIA
2262;15;Persona 2262;-12.07450714;-77.06941782;PUEBLO LIBRE
2263;22;Persona 2263;-12.07890438;-77.04616428;JESUS MARIA
2264;27;Persona 2264;-12.06182368;-77.02306456;LA VICTORIA
2265;36;Persona 2265;-12.08052329;-77.04959903;JESUS MARIA
2266;10;Persona 2266;-12.07292479;-77.04571549;JESUS MARIA
2267;36;Persona 2267;-12.06135193;-77.02930792;LA VICTORIA
2268;30;Persona 2268;-12.06887856;-77.04118618;JESUS MARIA
2269;34;Persona 2269;-12.0628643;-77.02761174;LA VICTORIA
2270;19;Persona 2270;-12.07802668;-77.04689346;JESUS MARIA
2271;41;Persona 2271;-12.07200726;-77.04434333;JESUS MARIA
2272;19;Persona 2272;-12.08131497;-77.05955492;PUEBLO LIBRE
2273;16;Persona 2273;-12.0864483;-77.05629051;JESUS MARIA
2274;7;Persona 2274;-12.07330726;-77.05115374;JESUS MARIA
2275;15;Persona 2275;-12.06200066;-77.02666908;LA VICTORIA
2276;25;Persona 2276;-12.05802017;-77.04380659;BREÑA
2277;24;Persona 2277;-12.07737421;-77.04262215;JESUS MARIA
2278;38;Persona 2278;-12.07377725;-77.04801946;JESUS MARIA
2279;27;Persona 2279;-12.07915698;-77.04894176;JESUS MARIA
2280;39;Persona 2280;-12.07621935;-77.0462975;JESUS MARIA
2281;20;Persona 2281;-12.0745655;-77.04638781;JESUS MARIA
2282;39;Persona 2282;-12.07612946;-77.04670202;JESUS MARIA
2283;20;Persona 2283;-12.0862785;-77.05524544;JESUS MARIA
2284;22;Persona 2284;-12.07930415;-77.04471511;JESUS MARIA
2285;35;Persona 2285;-12.06036901;-77.01710689;LA VICTORIA
2286;20;Persona 2286;-12.07050239;-77.07624254;PUEBLO LIBRE
2287;28;Persona 2287;-12.08905251;-77.03222187;LINCE
2288;22;Persona 2288;-12.08634707;-77.05397594;JESUS MARIA
2289;18;Persona 2289;-12.07311092;-77.0494221;JESUS MARIA
2290;12;Persona 2290;-12.07470256;-77.0270586;LA VICTORIA
2291;22;Persona 2291;-12.06090611;-77.03232095;LA VICTORIA
2292;33;Persona 2292;-12.07706372;-77.0458052;JESUS MARIA
2293;22;Persona 2293;-12.06754206;-77.04701527;JESUS MARIA
2294;19;Persona 2294;-12.07931969;-77.05304491;JESUS MARIA
2295;20;Persona 2295;-12.08451969;-77.05255313;JESUS MARIA
2296;36;Persona 2296;-12.08339389;-77.03501782;LINCE
2297;11;Persona 2297;-12.07814198;-77.04396272;JESUS MARIA
2298;38;Persona 2298;-12.07308771;-77.04348357;JESUS MARIA
2299;29;Persona 2299;-12.08372364;-77.05584258;JESUS MARIA
2300;23;Persona 2300;-12.08342653;-77.05554516;JESUS MARIA
2301;21;Persona 2301;-12.07995618;-77.04267287;JESUS MARIA
2302;36;Persona 2302;-12.07186145;-77.04571186;JESUS MARIA
2303;36;Persona 2303;-12.07453856;-77.04754678;JESUS MARIA
2304;20;Persona 2304;-12.0693906;-77.05027552;BREÑA
2305;23;Persona 2305;-12.06999164;-77.05790948;PUEBLO LIBRE
2306;23;Persona 2306;-12.06780875;-77.02054118;LA VICTORIA
2307;16;Persona 2307;-12.07971443;-77.05662949;JESUS MARIA
2308;36;Persona 2308;-12.08405877;-77.02317822;LA VICTORIA
2309;26;Persona 2309;-12.08538489;-77.05874947;JESUS MARIA
2310;18;Persona 2310;-12.06497226;-77.00816985;LA VICTORIA
2311;22;Persona 2311;-12.08233105;-77.05966192;JESUS MARIA
2312;31;Persona 2312;-12.06956533;-77.04866808;JESUS MARIA
2313;27;Persona 2313;-12.08847533;-77.01013433;LA VICTORIA
2314;21;Persona 2314;-12.08363104;-77.06086271;PUEBLO LIBRE
2315;21;Persona 2315;-12.06754802;-77.04248819;JESUS MARIA
2316;25;Persona 2316;-12.06373355;-77.00811274;LA VICTORIA
2317;27;Persona 2317;-12.07340446;-77.01390534;LA VICTORIA
2318;25;Persona 2318;-12.07255156;-77.04901326;JESUS MARIA
2319;36;Persona 2319;-12.08703438;-77.05235793;JESUS MARIA
2320;23;Persona 2320;-12.07038336;-77.04140715;JESUS MARIA
2321;26;Persona 2321;-12.08734004;-77.05935293;JESUS MARIA
2322;5;Persona 2322;-12.08663259;-77.04731502;LINCE
2323;36;Persona 2323;-12.07609186;-77.04311941;JESUS MARIA
2324;36;Persona 2324;-12.07776272;-77.07567764;PUEBLO LIBRE
2325;14;Persona 2325;-12.08763794;-77.06025543;JESUS MARIA
2326;16;Persona 2326;-12.08183649;-77.04374031;JESUS MARIA
2327;33;Persona 2327;-12.07821005;-77.0536633;JESUS MARIA
2328;19;Persona 2328;-12.06479347;-77.02673465;LA VICTORIA
2329;22;Persona 2329;-12.06891263;-77.0480694;JESUS MARIA
2330;6;Persona 2330;-12.07188282;-77.06285897;PUEBLO LIBRE
2331;41;Persona 2331;-12.07138546;-77.04807429;JESUS MARIA
2332;5;Persona 2332;-12.07547953;-77.05128815;JESUS MARIA
2333;29;Persona 2333;-12.07936325;-77.07711484;PUEBLO LIBRE
2334;17;Persona 2334;-12.06464057;-77.02117169;LA VICTORIA
2335;22;Persona 2335;-12.06888679;-76.99882069;LA VICTORIA
2336;29;Persona 2336;-12.07357642;-77.04189166;JESUS MARIA
2337;23;Persona 2337;-12.07355537;-77.07828393;PUEBLO LIBRE
2338;33;Persona 2338;-12.06921834;-77.06834373;PUEBLO LIBRE
2339;21;Persona 2339;-12.08172579;-77.04962147;JESUS MARIA
2340;24;Persona 2340;-12.08423426;-77.05506763;JESUS MARIA
2341;22;Persona 2341;-12.08321186;-77.03571231;LINCE
2342;22;Persona 2342;-12.07254874;-77.05126464;JESUS MARIA
2343;35;Persona 2343;-12.07693429;-77.03788821;LINCE
2344;21;Persona 2344;-12.0770662;-77.04461428;JESUS MARIA
2345;15;Persona 2345;-12.07469434;-77.01141073;LA VICTORIA
2346;37;Persona 2346;-12.06255862;-77.01166873;LA VICTORIA
2347;19;Persona 2347;-12.07877297;-77.01677924;LA VICTORIA
2348;23;Persona 2348;-12.0836466;-77.05207589;JESUS MARIA
2349;23;Persona 2349;-12.07413594;-77.06589478;PUEBLO LIBRE
2350;23;Persona 2350;-12.07538808;-77.06277492;PUEBLO LIBRE
2351;22;Persona 2351;-12.07346952;-77.04599244;JESUS MARIA
2352;19;Persona 2352;-12.08629776;-77.05526979;JESUS MARIA
2353;16;Persona 2353;-12.08343424;-77.05965988;JESUS MARIA
2354;22;Persona 2354;-12.08655987;-77.04644716;LINCE
2355;19;Persona 2355;-12.08514591;-77.05305775;JESUS MARIA
2356;27;Persona 2356;-12.07810504;-77.04836503;JESUS MARIA
2357;26;Persona 2357;-12.07708922;-77.06064651;PUEBLO LIBRE
2358;23;Persona 2358;-12.08618444;-77.01027859;LA VICTORIA
2359;20;Persona 2359;-12.07480647;-77.04283028;JESUS MARIA
2360;25;Persona 2360;-12.08379249;-77.06149237;PUEBLO LIBRE
2361;22;Persona 2361;-12.07309667;-77.05149462;JESUS MARIA
2362;26;Persona 2362;-12.07288737;-77.03982854;LINCE
2363;23;Persona 2363;-12.06786146;-77.0446983;JESUS MARIA
2364;7;Persona 2364;-12.08379607;-77.04375888;LINCE
2365;13;Persona 2365;-12.06797264;-77.04704627;JESUS MARIA
2366;17;Persona 2366;-12.07056591;-77.01069873;LA VICTORIA
2367;17;Persona 2367;-12.0886643;-77.05805136;JESUS MARIA
2368;10;Persona 2368;-12.07650503;-77.04339061;JESUS MARIA
2369;28;Persona 2369;-12.07430681;-77.05220689;JESUS MARIA
2370;21;Persona 2370;-12.07655497;-77.04813673;JESUS MARIA
2371;17;Persona 2371;-12.06029257;-77.04696329;BREÑA
2372;20;Persona 2372;-12.08396629;-77.03624108;LINCE
2373;25;Persona 2373;-12.08188631;-77.04375175;JESUS MARIA
2374;23;Persona 2374;-12.07633993;-77.04243754;JESUS MARIA
2375;33;Persona 2375;-12.06952774;-77.06740338;PUEBLO LIBRE
2376;32;Persona 2376;-12.07852472;-77.06945468;PUEBLO LIBRE
2377;11;Persona 2377;-12.08345926;-77.05697243;JESUS MARIA
2378;26;Persona 2378;-12.06528061;-77.02733647;LA VICTORIA
2379;16;Persona 2379;-12.07302683;-77.01065909;LA VICTORIA
2380;22;Persona 2380;-12.08569565;-77.05191499;JESUS MARIA
2381;26;Persona 2381;-12.07135438;-77.04722582;JESUS MARIA
2382;23;Persona 2382;-12.09028993;-77.05639648;JESUS MARIA
2383;43;Persona 2383;-12.08466745;-77.05050908;JESUS MARIA
2384;23;Persona 2384;-12.06831037;-77.04465451;JESUS MARIA
2385;26;Persona 2385;-12.08489493;-77.05042231;JESUS MARIA
2386;29;Persona 2386;-12.0661905;-77.04279603;JESUS MARIA
2387;16;Persona 2387;-12.09121656;-77.05230903;JESUS MARIA
2388;20;Persona 2388;-12.08238743;-77.07120023;PUEBLO LIBRE
2389;36;Persona 2389;-12.06585521;-77.0402111;JESUS MARIA
2390;14;Persona 2390;-12.08787638;-77.05393352;JESUS MARIA
2391;21;Persona 2391;-12.08802844;-77.01149271;LA VICTORIA
2392;19;Persona 2392;-12.07120035;-77.04772208;JESUS MARIA
2393;28;Persona 2393;-12.0713337;-77.04846018;JESUS MARIA
2394;20;Persona 2394;-12.06898816;-76.99773707;LA VICTORIA
2395;18;Persona 2395;-12.07636622;-77.04500095;JESUS MARIA
2396;38;Persona 2396;-12.07661913;-77.01852239;LA VICTORIA
2397;29;Persona 2397;-12.0864773;-77.05225101;JESUS MARIA
2398;22;Persona 2398;-12.06745563;-77.05286419;BREÑA
2399;26;Persona 2399;-12.07923011;-77.0529211;JESUS MARIA
2400;15;Persona 2400;-12.08789457;-77.05702178;JESUS MARIA
2401;23;Persona 2401;-12.0836059;-77.04824421;JESUS MARIA
2402;23;Persona 2402;-12.0742959;-77.04941752;JESUS MARIA
2403;24;Persona 2403;-12.07340428;-77.04936201;JESUS MARIA
2404;8;Persona 2404;-12.08197777;-77.04705881;JESUS MARIA
2405;15;Persona 2405;-12.08727002;-77.04157589;LINCE
2406;39;Persona 2406;-12.07664184;-77.04034051;LINCE
2407;21;Persona 2407;-12.06286213;-77.04726853;BREÑA
2408;26;Persona 2408;-12.07628198;-77.04246532;JESUS MARIA
2409;18;Persona 2409;-12.05164931;-77.05385077;BREÑA
2410;23;Persona 2410;-12.06796193;-77.04658139;JESUS MARIA
2411;23;Persona 2411;-12.07840484;-77.0150098;LA VICTORIA
2412;20;Persona 2412;-12.09140452;-77.05391453;JESUS MARIA
2413;2;Persona 2413;-12.06734856;-77.04042604;JESUS MARIA
2414;29;Persona 2414;-12.06853285;-77.04783374;JESUS MARIA
2415;26;Persona 2415;-12.08288975;-77.05789594;JESUS MARIA
2416;29;Persona 2416;-12.08389856;-77.05834929;JESUS MARIA
2417;27;Persona 2417;-12.08088129;-77.02012612;LA VICTORIA
2418;25;Persona 2418;-12.08250767;-77.04510632;JESUS MARIA
2419;1;Persona 2419;-12.08217955;-77.05248123;JESUS MARIA
2420;18;Persona 2420;-12.06978389;-77.01862972;LA VICTORIA
2421;22;Persona 2421;-12.09109914;-77.05279903;JESUS MARIA
2422;20;Persona 2422;-12.08211357;-77.02911256;LINCE
2423;29;Persona 2423;-12.06994393;-77.0458043;JESUS MARIA
2424;82;Persona 2424;-12.06457909;-77.05569809;BREÑA
2425;18;Persona 2425;-12.08300252;-77.05755042;JESUS MARIA
2426;18;Persona 2426;-12.08826851;-77.05723063;JESUS MARIA
2427;21;Persona 2427;-12.0876436;-77.02474933;LINCE
2428;20;Persona 2428;-12.07617048;-77.05911478;PUEBLO LIBRE
2429;22;Persona 2429;-12.06385043;-77.01414572;LA VICTORIA
2430;26;Persona 2430;-12.08554104;-77.0616933;JESUS MARIA
2431;24;Persona 2431;-12.0790845;-77.04427384;JESUS MARIA
2432;21;Persona 2432;-12.07251837;-77.06134005;PUEBLO LIBRE
2433;4;Persona 2433;-12.07948999;-77.0464592;JESUS MARIA
2434;39;Persona 2434;-12.0821209;-77.04742215;JESUS MARIA
2435;27;Persona 2435;-12.08948102;-77.01548974;LA VICTORIA
2436;8;Persona 2436;-12.08909733;-77.05836381;JESUS MARIA
2437;21;Persona 2437;-12.08051492;-77.04791271;JESUS MARIA
2438;26;Persona 2438;-12.07354462;-77.05168636;JESUS MARIA
2439;34;Persona 2439;-12.08078273;-77.0546903;JESUS MARIA
2440;14;Persona 2440;-12.08737231;-77.05203121;JESUS MARIA
2441;31;Persona 2441;-12.07788599;-77.01628275;LA VICTORIA
2442;39;Persona 2442;-12.05798389;-77.01980667;LA VICTORIA
2443;22;Persona 2443;-12.08794701;-77.0286207;LINCE
2444;15;Persona 2444;-12.0692408;-77.04951668;BREÑA
2445;35;Persona 2445;-12.07272714;-77.02656432;LA VICTORIA
2446;27;Persona 2446;-12.0711299;-77.04746773;JESUS MARIA
2447;21;Persona 2447;-12.07295195;-77.04733362;JESUS MARIA
2448;18;Persona 2448;-12.07371466;-77.02251366;LA VICTORIA
2449;25;Persona 2449;-12.06765599;-77.04664466;JESUS MARIA
2450;3;Persona 2450;-12.0742747;-77.0476151;JESUS MARIA
2451;40;Persona 2451;-12.08189583;-77.0564365;JESUS MARIA
2452;25;Persona 2452;-12.0674439;-77.04308314;JESUS MARIA
2453;26;Persona 2453;-12.07533012;-77.04509906;JESUS MARIA
2454;26;Persona 2454;-12.05952977;-77.04446745;BREÑA
2455;21;Persona 2455;-12.08124714;-77.04786808;JESUS MARIA
2456;28;Persona 2456;-12.08085256;-77.05482369;JESUS MARIA
2457;19;Persona 2457;-12.05918139;-77.02285632;LA VICTORIA
2458;41;Persona 2458;-12.06669921;-77.03944915;JESUS MARIA
2459;10;Persona 2459;-12.08817519;-77.02923847;LINCE
2460;19;Persona 2460;-12.08373618;-77.05891674;JESUS MARIA
2461;42;Persona 2461;-12.08881222;-77.01712116;LA VICTORIA
2462;25;Persona 2462;-12.08163788;-77.05661649;JESUS MARIA
2463;16;Persona 2463;-12.08302752;-77.00683149;LA VICTORIA
2464;23;Persona 2464;-12.08656572;-77.05885463;JESUS MARIA
2465;26;Persona 2465;-12.07774019;-77.01970289;LA VICTORIA
2466;25;Persona 2466;-12.06891029;-77.04735384;JESUS MARIA
2467;21;Persona 2467;-12.09142043;-77.05311807;JESUS MARIA
2468;40;Persona 2468;-12.0672555;-77.04259597;JESUS MARIA
2469;25;Persona 2469;-12.07738399;-77.01864136;LA VICTORIA
2470;41;Persona 2470;-12.07971814;-77.04697904;JESUS MARIA
2471;29;Persona 2471;-12.08166093;-77.03665565;LINCE
2472;15;Persona 2472;-12.06438328;-77.05912955;BREÑA
2473;17;Persona 2473;-12.07225201;-77.04433439;JESUS MARIA
2474;22;Persona 2474;-12.07780289;-77.04483769;JESUS MARIA
2475;24;Persona 2475;-12.08895318;-77.05805312;JESUS MARIA
2476;11;Persona 2476;-12.05963227;-77.02454305;LA VICTORIA
2477;24;Persona 2477;-12.06882787;-77.00193376;LA VICTORIA
2478;21;Persona 2478;-12.07387841;-77.04941181;JESUS MARIA
2479;23;Persona 2479;-12.07836448;-77.04808225;JESUS MARIA
2480;42;Persona 2480;-12.08013517;-77.00914981;LA VICTORIA
2481;13;Persona 2481;-12.08944269;-77.05840386;JESUS MARIA
2482;16;Persona 2482;-12.08220992;-77.05430669;JESUS MARIA
2483;34;Persona 2483;-12.08778233;-77.01056062;LA VICTORIA
2484;0;Persona 2484;-12.06335644;-77.01873356;LA VICTORIA
2485;26;Persona 2485;-12.08415418;-77.03133462;LINCE
2486;28;Persona 2486;-12.06566681;-77.0206188;LA VICTORIA
2487;20;Persona 2487;-12.08287419;-77.04647027;JESUS MARIA
2488;23;Persona 2488;-12.08432017;-77.03051927;LINCE
2489;18;Persona 2489;-12.07579918;-77.05203486;JESUS MARIA
2490;19;Persona 2490;-12.079961;-77.01432203;LA VICTORIA
2491;26;Persona 2491;-12.08310802;-77.05287277;JESUS MARIA
2492;24;Persona 2492;-12.07105288;-77.04377313;JESUS MARIA
2493;10;Persona 2493;-12.06740221;-77.04686583;JESUS MARIA
2494;36;Persona 2494;-12.07820785;-77.04569328;JESUS MARIA
2495;0;Persona 2495;-12.08008751;-77.02963412;LINCE
2496;19;Persona 2496;-12.08264817;-77.05614916;JESUS MARIA
2497;22;Persona 2497;-12.06862748;-77.0446843;JESUS MARIA
2498;3;Persona 2498;-12.07085912;-77.02069339;LA VICTORIA
2499;45;Persona 2499;-12.06377582;-77.01328146;LA VICTORIA
2500;9;Persona 2500;-12.07611231;-77.07818052;PUEBLO LIBRE
2501;28;Persona 2501;-12.08070132;-77.04397664;JESUS MARIA
2502;18;Persona 2502;-12.07624651;-77.04250063;JESUS MARIA
2503;2;Persona 2503;-12.06334259;-77.05838629;BREÑA
2504;21;Persona 2504;-12.06907277;-77.0456139;JESUS MARIA
2505;18;Persona 2505;-12.07948298;-77.04308937;JESUS MARIA
2506;21;Persona 2506;-12.08442111;-77.04786991;LINCE
2507;11;Persona 2507;-12.06530887;-77.04507888;JESUS MARIA
2508;25;Persona 2508;-12.07609514;-77.05076291;JESUS MARIA
2509;24;Persona 2509;-12.06593874;-77.03209791;LA VICTORIA
2510;21;Persona 2510;-12.07490293;-77.05073927;JESUS MARIA
2511;25;Persona 2511;-12.06308799;-77.00271081;LA VICTORIA
2512;19;Persona 2512;-12.05659736;-77.05210035;BREÑA
2513;18;Persona 2513;-12.07108278;-77.04168119;JESUS MARIA
2514;22;Persona 2514;-12.07582376;-77.02072439;LA VICTORIA
2515;6;Persona 2515;-12.06414717;-77.05893074;BREÑA
2516;25;Persona 2516;-12.06743376;-77.04266616;JESUS MARIA
2517;23;Persona 2517;-12.07126666;-77.01797533;LA VICTORIA
2518;25;Persona 2518;-12.08910847;-77.05794712;JESUS MARIA
2519;9;Persona 2519;-12.06522026;-77.00695491;LA VICTORIA
2520;33;Persona 2520;-12.06502104;-77.03160863;LA VICTORIA
2521;63;Persona 2521;-12.08018221;-77.05647283;JESUS MARIA
2522;25;Persona 2522;-12.0838749;-77.05890385;JESUS MARIA
2523;33;Persona 2523;-12.0716228;-77.05555873;PUEBLO LIBRE
2524;19;Persona 2524;-12.08215649;-77.05130413;JESUS MARIA
2525;4;Persona 2525;-12.07065958;-77.04805446;JESUS MARIA
2526;9;Persona 2526;-12.0818172;-77.05870981;JESUS MARIA
2527;23;Persona 2527;-12.085109;-77.05873981;JESUS MARIA
2528;9;Persona 2528;-12.08525051;-77.05420308;JESUS MARIA
2529;14;Persona 2529;-12.08337872;-77.03002474;LINCE
2530;5;Persona 2530;-12.08115475;-77.00892466;LA VICTORIA
2531;42;Persona 2531;-12.08703261;-77.05922643;JESUS MARIA
2532;23;Persona 2532;-12.06381302;-77.05845644;BREÑA
2533;35;Persona 2533;-12.06790235;-77.04145327;JESUS MARIA
2534;42;Persona 2534;-12.08828751;-77.0530992;JESUS MARIA
2535;34;Persona 2535;-12.07287774;-77.04582483;JESUS MARIA
2536;34;Persona 2536;-12.0780025;-77.04985079;JESUS MARIA
2537;16;Persona 2537;-12.06626592;-77.04037344;JESUS MARIA
2538;2;Persona 2538;-12.07212752;-77.03805248;LINCE
2539;34;Persona 2539;-12.08217549;-77.05469035;JESUS MARIA
2540;28;Persona 2540;-12.08016517;-77.05065472;JESUS MARIA
2541;2;Persona 2541;-12.06510206;-77.00678652;LA VICTORIA
2542;21;Persona 2542;-12.07220961;-77.04851598;JESUS MARIA
2543;39;Persona 2543;-12.06670182;-77.04419774;JESUS MARIA
2544;23;Persona 2544;-12.08800139;-77.05848658;JESUS MARIA
2545;40;Persona 2545;-12.06530147;-77.04497619;JESUS MARIA
2546;48;Persona 2546;-12.0832646;-77.0580224;JESUS MARIA
2547;39;Persona 2547;-12.08238011;-77.05506796;JESUS MARIA
2548;36;Persona 2548;-12.0676331;-77.02591465;LA VICTORIA
2549;24;Persona 2549;-12.0784736;-77.04301944;JESUS MARIA
2550;33;Persona 2550;-12.07266884;-77.04721409;JESUS MARIA
2551;52;Persona 2551;-12.06955704;-77.0080721;LA VICTORIA
2552;78;Persona 2552;-12.06439732;-77.03289172;LA VICTORIA
2553;47;Persona 2553;-12.07405792;-77.04933776;JESUS MARIA
2554;33;Persona 2554;-12.05415246;-77.05376725;BREÑA
2555;44;Persona 2555;-12.06110226;-77.04763409;BREÑA
2556;25;Persona 2556;-12.08090323;-77.04694882;JESUS MARIA
2557;24;Persona 2557;-12.0845986;-77.05172881;JESUS MARIA
2558;25;Persona 2558;-12.06942013;-77.04577416;JESUS MARIA
2559;59;Persona 2559;-12.06799293;-77.01667954;LA VICTORIA
2560;18;Persona 2560;-12.0689802;-77.03060931;LA VICTORIA
2561;40;Persona 2561;-12.08404491;-77.03513536;LINCE
2562;19;Persona 2562;-12.05694363;-77.04912757;BREÑA
2563;33;Persona 2563;-12.0677637;-77.02801579;LA VICTORIA
2564;22;Persona 2564;-12.08337689;-77.04880066;JESUS MARIA
2565;40;Persona 2565;-12.08104659;-77.04438928;JESUS MARIA
2566;21;Persona 2566;-12.07463836;-77.0443142;JESUS MARIA
